Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Power,Temp_diff,tool_wear_torque_product
1,301.2,310.7,1394,42.8,168,0,0,0,0,0,0,59663.2,9.5,7190.4
0,301.1,310.5,1324,52.4,171,0,0,0,0,0,0,69377.59999999999,9.399999999999977,8960.4
0,301.0,310.4,1476,43.6,173,0,0,0,0,0,0,64353.6,9.399999999999977,7542.8
0,301.0,310.4,2204,16.6,175,0,0,0,0,0,0,36586.4,9.399999999999977,2905.0000000000005
1,301.0,310.4,1665,30.9,177,0,0,0,0,0,0,51448.5,9.399999999999977,5469.3
0,300.9,310.4,1445,41.7,180,0,0,0,0,0,0,60256.50000000001,9.5,7506.000000000001
2,300.8,310.3,1457,46.8,182,0,0,0,0,0,0,68187.59999999999,9.5,8517.6
0,300.8,310.2,1492,46.3,187,0,0,0,0,0,0,69079.59999999999,9.399999999999977,8658.1
0,300.8,310.1,1405,61.2,189,1,0,0,1,1,0,85986.0,9.300000000000011,11566.800000000001
0,300.7,310.1,1542,35.5,191,0,0,0,0,0,0,54741.0,9.400000000000034,6780.5
0,300.8,310.2,1520,37.7,193,0,0,0,0,0,0,57304.00000000001,9.399999999999977,7276.1
1,300.8,310.2,1598,36.5,195,0,0,0,0,0,0,58327.0,9.399999999999977,7117.5
0,300.8,310.3,1538,36.1,198,0,0,0,0,0,0,55521.8,9.5,7147.8
0,300.9,310.4,1615,30.9,200,0,0,0,0,0,0,49903.5,9.5,6180.0
0,301.0,310.5,1408,47.0,202,0,0,0,0,0,0,66176.0,9.5,9494.0
0,301.0,310.5,1379,57.3,204,1,0,0,0,1,0,79016.7,9.5,11689.199999999999
0,301.0,310.6,1493,37.8,206,1,1,0,0,0,0,56435.399999999994,9.600000000000023,7786.799999999999
0,301.1,310.7,1376,49.1,0,0,0,0,0,0,0,67561.6,9.599999999999966,0.0
1,301.1,310.7,1583,40.7,2,0,0,0,0,0,0,64428.100000000006,9.599999999999966,81.4
1,301.2,310.8,1396,47.4,5,0,0,0,0,0,0,66170.4,9.600000000000023,237.0
0,301.1,310.7,1436,45.3,8,0,0,0,0,0,0,65050.799999999996,9.599999999999966,362.4
0,301.1,310.6,1417,47.6,10,0,0,0,0,0,0,67449.2,9.5,476.0
0,301.0,310.6,1641,33.4,12,0,0,0,0,0,0,54809.399999999994,9.600000000000023,400.79999999999995
1,301.0,310.6,1698,27.3,14,0,0,0,0,0,0,46355.4,9.600000000000023,382.2
0,300.9,310.4,1541,39.1,17,0,0,0,0,0,0,60253.100000000006,9.5,664.7
0,300.8,310.3,1383,46.6,19,0,0,0,0,0,0,64447.8,9.5,885.4
0,300.8,310.4,1368,46.8,21,0,0,0,0,0,0,64022.399999999994,9.599999999999966,982.8
0,300.8,310.4,1570,35.2,23,0,0,0,0,0,0,55264.00000000001,9.599999999999966,809.6
0,300.9,310.5,1616,33.5,25,0,0,0,0,0,0,54136.0,9.600000000000023,837.5
1,300.9,310.5,1444,43.2,27,0,0,0,0,0,0,62380.8,9.600000000000023,1166.4
0,300.9,310.4,2021,18.8,30,0,0,0,0,0,0,37994.8,9.5,564.0
1,300.9,310.5,1702,29.3,32,0,0,0,0,0,0,49868.6,9.600000000000023,937.6
1,301.1,310.6,1429,52.7,35,0,0,0,0,0,0,75308.3,9.5,1844.5
0,301.2,310.8,1711,28.9,38,0,0,0,0,0,0,49447.899999999994,9.600000000000023,1098.2
1,301.2,310.7,1543,32.9,40,0,0,0,0,0,0,50764.7,9.5,1316.0
0,301.3,310.8,1628,32.2,43,0,0,0,0,0,0,52421.600000000006,9.5,1384.6000000000001
0,301.2,310.8,1233,64.6,45,0,0,0,0,0,0,79651.79999999999,9.600000000000023,2906.9999999999995
0,301.2,310.8,1461,40.6,47,0,0,0,0,0,0,59316.6,9.600000000000023,1908.2
0,301.2,310.7,1568,38.3,49,0,0,0,0,0,0,60054.399999999994,9.5,1876.6999999999998
0,301.3,310.8,1432,54.4,51,0,0,0,0,0,0,77900.8,9.5,2774.4
1,301.2,310.7,1527,41.1,53,0,0,0,0,0,0,62759.700000000004,9.5,2178.3
1,301.3,310.8,1455,41.2,56,0,0,0,0,0,0,59946.00000000001,9.5,2307.2000000000003
1,301.3,310.8,1418,45.4,59,0,0,0,0,0,0,64377.2,9.5,2678.6
0,301.3,310.8,1719,29.5,62,0,0,0,0,0,0,50710.5,9.5,1829.0
1,301.2,310.8,1734,31.3,64,0,0,0,0,0,0,54274.200000000004,9.600000000000023,2003.2
1,301.2,310.7,1426,46.1,67,0,0,0,0,0,0,65738.6,9.5,3088.7000000000003
0,301.1,310.6,1611,35.2,70,0,0,0,0,0,0,56707.200000000004,9.5,2464.0
1,301.1,310.6,1479,41.1,72,0,0,0,0,0,0,60786.9,9.5,2959.2000000000003
0,301.0,310.5,1317,50.9,75,0,0,0,0,0,0,67035.3,9.5,3817.5
0,301.0,310.5,1248,61.4,77,0,0,0,0,0,0,76627.2,9.5,4727.8
0,301.0,310.5,1932,21.7,79,0,0,0,0,0,0,41924.4,9.5,1714.3
1,301.1,310.5,1547,35.8,81,0,0,0,0,0,0,55382.6,9.399999999999977,2899.7999999999997
0,301.0,310.4,1614,31.6,84,0,0,0,0,0,0,51002.4,9.399999999999977,2654.4
2,301.0,310.4,1512,44.9,86,0,0,0,0,0,0,67888.8,9.399999999999977,3861.4
0,301.1,310.5,1529,38.7,91,0,0,0,0,0,0,59172.3,9.399999999999977,3521.7000000000003
2,301.1,310.6,1782,24.9,93,0,0,0,0,0,0,44371.799999999996,9.5,2315.7
0,301.0,310.5,1429,39.4,98,0,0,0,0,0,0,56302.6,9.5,3861.2
1,301.1,310.5,1309,60.7,100,0,0,0,0,0,0,79456.3,9.399999999999977,6070.0
0,301.1,310.5,1428,44.1,103,0,0,0,0,0,0,62974.8,9.399999999999977,4542.3
0,301.2,310.6,1385,49.2,105,0,0,0,0,0,0,68142.0,9.400000000000034,5166.0
0,301.2,310.7,1517,39.4,107,0,0,0,0,0,0,59769.799999999996,9.5,4215.8
1,301.2,310.6,1576,39.6,109,0,0,0,0,0,0,62409.600000000006,9.400000000000034,4316.400000000001
0,301.2,310.6,1437,51.2,112,0,0,0,0,0,0,73574.40000000001,9.400000000000034,5734.400000000001
2,301.2,310.6,1457,50.5,114,0,0,0,0,0,0,73578.5,9.400000000000034,5757.0
0,301.1,310.5,1532,37.5,119,0,0,0,0,0,0,57450.0,9.399999999999977,4462.5
1,301.1,310.5,1603,32.6,121,0,0,0,0,0,0,52257.8,9.399999999999977,3944.6000000000004
0,301.0,310.4,1563,34.4,124,0,0,0,0,0,0,53767.2,9.399999999999977,4265.599999999999
0,301.0,310.3,1617,34.5,126,0,0,0,0,0,0,55786.5,9.300000000000011,4347.0
1,300.8,310.1,1686,26.9,128,0,0,0,0,0,0,45353.399999999994,9.300000000000011,3443.2
0,300.9,310.2,1382,50.4,131,0,0,0,0,0,0,69652.8,9.300000000000011,6602.4
0,300.9,310.1,2090,17.8,133,0,0,0,0,0,0,37202.0,9.200000000000045,2367.4
0,300.9,310.3,1446,44.5,135,0,0,0,0,0,0,64347.0,9.400000000000034,6007.5
1,300.9,310.2,1533,38.1,137,0,0,0,0,0,0,58407.3,9.300000000000011,5219.7
0,300.9,310.3,1440,47.6,140,0,0,0,0,0,0,68544.0,9.400000000000034,6664.0
1,301.0,310.4,1793,25.0,142,0,0,0,0,0,0,44825.0,9.399999999999977,3550.0
1,301.0,310.4,1517,46.1,145,0,0,0,0,0,0,69933.7,9.399999999999977,6684.5
0,300.9,310.4,1544,36.0,148,0,0,0,0,0,0,55584.0,9.5,5328.0
0,300.9,310.3,1321,48.8,150,0,0,0,0,0,0,64464.799999999996,9.400000000000034,7320.0
1,300.9,310.3,1416,50.9,152,0,0,0,0,0,0,72074.4,9.400000000000034,7736.8
0,300.8,310.2,1514,40.0,155,0,0,0,0,0,0,60560.0,9.399999999999977,6200.0
1,300.8,310.2,1304,52.5,157,0,0,0,0,0,0,68460.0,9.399999999999977,8242.5
0,300.7,310.2,1286,64.9,160,0,0,0,0,0,0,83461.40000000001,9.5,10384.0
1,300.7,310.1,1483,40.2,162,0,0,0,0,0,0,59616.600000000006,9.400000000000034,6512.400000000001
0,300.7,310.1,1351,46.9,165,0,0,0,0,0,0,63361.9,9.400000000000034,7738.5
1,300.7,310.1,1367,52.6,167,0,0,0,0,0,0,71904.2,9.400000000000034,8784.2
0,300.7,310.1,1721,32.3,170,0,0,0,0,0,0,55588.299999999996,9.400000000000034,5490.999999999999
0,300.6,310.0,1455,40.4,172,0,0,0,0,0,0,58782.0,9.399999999999977,6948.8
0,300.6,310.0,1425,49.5,174,0,0,0,0,0,0,70537.5,9.399999999999977,8613.0
0,300.7,310.0,1672,29.7,176,0,0,0,0,0,0,49658.4,9.300000000000011,5227.2
1,300.7,310.0,1641,34.6,178,0,0,0,0,0,0,56778.600000000006,9.300000000000011,6158.8
1,300.5,310.0,1580,37.0,181,0,0,0,0,0,0,58460.0,9.5,6697.0
2,300.5,310.0,1495,47.4,184,0,0,0,0,0,0,70863.0,9.5,8721.6
1,300.5,309.9,1994,19.8,189,0,0,0,0,0,0,39481.200000000004,9.399999999999977,3742.2000000000003
1,300.4,309.9,1415,31.8,192,0,0,0,0,0,0,44997.0,9.5,6105.6
1,300.4,309.8,1725,30.4,195,0,0,0,0,0,0,52440.0,9.400000000000034,5928.0
1,300.4,309.8,1430,43.4,198,0,0,0,0,0,0,62062.0,9.400000000000034,8593.199999999999
0,300.4,309.8,1395,48.1,201,0,0,0,0,0,0,67099.5,9.400000000000034,9668.1
1,300.4,309.8,1435,43.6,203,0,0,0,0,0,0,62566.0,9.400000000000034,8850.800000000001
0,300.4,309.9,1681,28.6,206,0,0,0,0,0,0,48076.600000000006,9.5,5891.6
0,300.5,310.0,1451,48.6,208,0,0,0,0,0,0,70518.6,9.5,10108.800000000001
2,300.5,309.9,1397,45.9,210,1,1,0,0,0,0,64122.299999999996,9.399999999999977,9639.0
1,300.4,309.8,1421,47.2,0,0,0,0,0,0,0,67071.2,9.400000000000034,0.0
1,300.3,309.8,1444,42.0,3,0,0,0,0,0,0,60648.0,9.5,126.0
0,300.2,309.8,1827,23.0,6,0,0,0,0,0,0,42021.0,9.600000000000023,138.0
2,300.2,309.8,1374,47.7,8,0,0,0,0,0,0,65539.8,9.600000000000023,381.6
0,300.2,309.8,1650,29.6,13,0,0,0,0,0,0,48840.0,9.600000000000023,384.8
0,300.2,309.7,1275,60.7,15,0,0,0,0,0,0,77392.5,9.5,910.5
0,300.2,309.7,1421,44.6,17,0,0,0,0,0,0,63376.6,9.5,758.2
0,300.2,309.8,1557,33.8,19,0,0,0,0,0,0,52626.6,9.600000000000023,642.1999999999999
0,300.1,309.8,1506,35.2,21,0,0,0,0,0,0,53011.200000000004,9.699999999999989,739.2
0,300.1,309.7,1362,49.1,23,0,0,0,0,0,0,66874.2,9.599999999999966,1129.3
0,300.0,309.7,1542,47.1,25,0,0,0,0,0,0,72628.2,9.699999999999989,1177.5
0,300.0,309.6,1496,38.8,27,0,0,0,0,0,0,58044.799999999996,9.600000000000023,1047.6
1,300.0,309.6,1491,42.0,29,0,0,0,0,0,0,62622.0,9.600000000000023,1218.0
0,300.1,309.6,1565,34.8,32,0,0,0,0,0,0,54461.99999999999,9.5,1113.6
0,300.1,309.7,1481,37.9,34,0,0,0,0,0,0,56129.9,9.599999999999966,1288.6
1,300.1,309.7,1420,48.4,36,0,0,0,0,0,0,68728.0,9.599999999999966,1742.3999999999999
0,300.2,309.8,1398,54.8,39,0,0,0,0,0,0,76610.4,9.600000000000023,2137.2
1,300.2,309.8,1466,45.7,41,0,0,0,0,0,0,66996.2,9.600000000000023,1873.7
0,300.1,309.8,1430,56.7,44,0,0,0,0,0,0,81081.0,9.699999999999989,2494.8
0,300.1,309.7,1441,40.1,46,0,0,0,0,0,0,57784.1,9.599999999999966,1844.6000000000001
1,300.1,309.7,1348,57.3,48,0,0,0,0,0,0,77240.4,9.599999999999966,2750.3999999999996
0,300.0,309.6,1738,28.7,51,0,0,0,0,0,0,49880.6,9.600000000000023,1463.7
1,300.0,309.6,1618,36.2,53,0,0,0,0,0,0,58571.600000000006,9.600000000000023,1918.6000000000001
1,299.9,309.6,1489,41.7,56,0,0,0,0,0,0,62091.3,9.700000000000045,2335.2000000000003
1,299.9,309.5,1412,57.9,59,0,0,0,0,0,0,81754.8,9.600000000000023,3416.1
1,299.9,309.5,2065,18.1,62,0,0,0,0,0,0,37376.5,9.600000000000023,1122.2
0,300.0,309.6,1571,33.1,65,0,0,0,0,0,0,52000.100000000006,9.600000000000023,2151.5
1,300.0,309.6,1423,48.7,67,0,0,0,0,0,0,69300.1,9.600000000000023,3262.9
2,300.0,309.5,1781,24.9,70,0,0,0,0,0,0,44346.899999999994,9.5,1743.0
0,300.1,309.6,1321,46.9,75,0,0,0,0,0,0,61954.9,9.5,3517.5
0,300.1,309.6,1546,36.7,77,0,0,0,0,0,0,56738.200000000004,9.5,2825.9
1,300.0,309.5,1879,22.4,79,0,0,0,0,0,0,42089.6,9.5,1769.6
2,300.0,309.5,1735,28.9,82,0,0,0,0,0,0,50141.5,9.5,2369.7999999999997
0,300.0,309.5,1506,38.8,87,0,0,0,0,0,0,58432.799999999996,9.5,3375.6
2,300.0,309.6,1629,32.3,89,0,0,0,0,0,0,52616.7,9.600000000000023,2874.7
0,300.0,309.6,1694,28.7,94,0,0,0,0,0,0,48617.799999999996,9.600000000000023,2697.7999999999997
0,300.1,309.6,1541,37.0,96,0,0,0,0,0,0,57017.0,9.5,3552.0
0,300.0,309.6,1514,44.6,98,0,0,0,0,0,0,67524.40000000001,9.600000000000023,4370.8
0,300.1,309.7,1485,45.9,100,0,0,0,0,0,0,68161.5,9.599999999999966,4590.0
0,300.2,309.8,1430,55.0,102,0,0,0,0,0,0,78650.0,9.600000000000023,5610.0
0,300.2,309.7,1771,27.1,104,0,0,0,0,0,0,47994.100000000006,9.5,2818.4
0,300.2,309.8,1481,41.9,106,0,0,0,0,0,0,62053.9,9.600000000000023,4441.4
2,300.2,309.7,1483,43.8,108,0,0,0,0,0,0,64955.399999999994,9.5,4730.4
2,300.1,309.6,1463,45.1,113,0,0,0,0,0,0,65981.3,9.5,5096.3
0,300.1,309.7,1410,48.3,118,0,0,0,0,0,0,68103.0,9.599999999999966,5699.4
0,300.2,309.7,1656,34.3,120,0,0,0,0,0,0,56800.799999999996,9.5,4116.0
1,300.2,309.8,1487,39.2,122,0,0,0,0,0,0,58290.4,9.600000000000023,4782.400000000001
2,300.3,309.9,1509,46.6,125,0,0,0,0,0,0,70319.40000000001,9.599999999999966,5825.0
2,300.3,309.9,1677,30.1,130,0,0,0,0,0,0,50477.700000000004,9.599999999999966,3913.0
0,300.3,309.8,1450,55.0,135,0,0,0,0,0,0,79750.0,9.5,7425.0
1,300.2,309.7,1413,43.0,137,0,0,0,0,0,0,60759.0,9.5,5891.0
0,300.1,309.7,1680,33.8,140,0,0,0,0,0,0,56783.99999999999,9.599999999999966,4732.0
0,300.2,309.7,1678,30.5,142,0,0,0,0,0,0,51179.0,9.5,4331.0
1,300.2,309.7,1408,44.0,144,0,0,0,0,0,0,61952.0,9.5,6336.0
1,300.1,309.6,1376,52.1,147,0,0,0,0,0,0,71689.6,9.5,7658.7
0,300.0,309.6,1526,46.4,150,0,0,0,0,0,0,70806.4,9.600000000000023,6960.0
1,300.0,309.6,1587,32.6,152,0,0,0,0,0,0,51736.200000000004,9.600000000000023,4955.2
0,300.1,309.7,1351,58.2,155,0,0,0,0,0,0,78628.2,9.599999999999966,9021.0
1,300.1,309.6,1501,38.0,157,0,0,0,0,0,0,57038.0,9.5,5966.0
0,300.1,309.7,1601,35.8,160,0,0,0,0,0,0,57315.799999999996,9.599999999999966,5728.0
1,300.0,309.6,1573,39.7,162,0,0,0,0,0,0,62448.100000000006,9.600000000000023,6431.400000000001
1,300.1,309.6,1584,36.7,165,0,0,0,0,0,0,58132.8,9.5,6055.500000000001
0,300.1,309.6,1649,33.6,168,0,0,0,0,0,0,55406.4,9.5,5644.8
1,300.2,309.7,1183,61.4,170,0,0,0,0,0,0,72636.2,9.5,10438.0
0,300.1,309.7,2151,17.5,173,0,0,0,0,0,0,37642.5,9.599999999999966,3027.5
0,300.2,309.8,1526,45.6,175,0,0,0,0,0,0,69585.6,9.600000000000023,7980.0
1,300.3,309.9,1611,29.0,177,0,0,0,0,0,0,46719.0,9.599999999999966,5133.0
0,300.3,309.9,1601,31.7,180,0,0,0,0,0,0,50751.7,9.599999999999966,5706.0
0,300.3,310.0,1560,40.8,182,0,0,0,0,0,0,63647.99999999999,9.699999999999989,7425.599999999999
0,300.4,310.1,1544,41.9,184,0,0,0,0,0,0,64693.6,9.700000000000045,7709.599999999999
1,300.4,310.0,1560,42.3,186,0,0,0,0,0,0,65988.0,9.600000000000023,7867.799999999999
0,300.4,310.0,1423,44.2,189,0,0,0,0,0,0,62896.600000000006,9.600000000000023,8353.800000000001
0,300.4,310.1,1614,33.5,191,0,0,0,0,0,0,54069.0,9.700000000000045,6398.5
1,300.4,310.1,1457,35.1,193,0,0,0,0,0,0,51140.700000000004,9.700000000000045,6774.3
0,300.4,310.1,1503,42.2,196,0,0,0,0,0,0,63426.600000000006,9.700000000000045,8271.2
2,300.4,310.1,1484,38.0,198,0,0,0,0,0,0,56392.0,9.700000000000045,7524.0
0,300.3,309.9,1540,39.9,203,0,0,0,0,0,0,61446.0,9.599999999999966,8099.7
2,300.3,309.9,1405,52.1,205,0,0,0,0,0,0,73200.5,9.599999999999966,10680.5
2,300.3,309.9,1394,46.7,210,1,1,0,0,0,0,65099.8,9.599999999999966,9807.0
0,300.3,309.9,1518,36.4,0,0,0,0,0,0,0,55255.2,9.599999999999966,0.0
0,300.3,309.9,1527,41.4,2,0,0,0,0,0,0,63217.799999999996,9.599999999999966,82.8
0,300.3,309.9,1377,55.3,4,0,0,0,0,0,0,76148.09999999999,9.599999999999966,221.2
1,300.3,310.0,1537,37.5,6,0,0,0,0,0,0,57637.5,9.699999999999989,225.0
1,300.3,310.0,1409,43.2,9,0,0,0,0,0,0,60868.8,9.699999999999989,388.8
0,300.3,309.9,1393,56.1,12,0,0,0,0,0,0,78147.3,9.599999999999966,673.2
0,300.2,309.7,1448,36.8,14,0,0,0,0,0,0,53286.399999999994,9.5,515.1999999999999
0,300.2,309.8,1418,49.3,16,0,0,0,0,0,0,69907.4,9.600000000000023,788.8
1,300.2,309.8,1743,24.1,18,0,0,0,0,0,0,42006.3,9.600000000000023,433.8
1,300.2,309.8,1394,47.4,21,0,0,0,0,0,0,66075.59999999999,9.600000000000023,995.4
0,300.3,309.8,1523,39.2,24,0,0,0,0,0,0,59701.600000000006,9.5,940.8000000000001
0,300.2,309.8,1353,59.4,26,0,0,0,0,0,0,80368.2,9.600000000000023,1544.3999999999999
1,300.3,309.9,1447,46.5,28,0,0,0,0,0,0,67285.5,9.599999999999966,1302.0
0,300.3,309.9,1570,34.0,31,0,0,0,0,0,0,53380.0,9.599999999999966,1054.0
1,300.3,309.9,1494,38.5,33,0,0,0,0,0,0,57519.0,9.599999999999966,1270.5
0,300.3,309.9,1621,34.1,36,0,0,0,0,0,0,55276.100000000006,9.599999999999966,1227.6000000000001
0,300.4,310.0,1769,26.1,38,0,0,0,0,0,0,46170.9,9.600000000000023,991.8000000000001
0,300.4,310.0,1282,66.1,40,0,0,0,0,0,0,84740.2,9.600000000000023,2644.0
0,300.4,310.0,1581,30.3,42,0,0,0,0,0,0,47904.3,9.600000000000023,1272.6000000000001
0,300.6,310.1,1656,32.7,44,0,0,0,0,0,0,54151.200000000004,9.5,1438.8000000000002
0,300.6,310.2,1648,31.7,46,0,0,0,0,0,0,52241.6,9.599999999999966,1458.2
0,300.7,310.2,1639,31.4,48,0,0,0,0,0,0,51464.6,9.5,1507.1999999999998
0,300.7,310.2,1348,54.8,50,0,0,0,0,0,0,73870.4,9.5,2740.0
0,300.8,310.3,1537,33.3,52,0,0,0,0,0,0,51182.1,9.5,1731.6
1,300.8,310.3,1270,61.0,54,0,0,0,0,0,0,77470.0,9.5,3294.0
0,300.7,310.3,1662,34.4,57,0,0,0,0,0,0,57172.799999999996,9.600000000000023,1960.8
1,300.7,310.3,1471,40.2,59,0,0,0,0,0,0,59134.200000000004,9.600000000000023,2371.8
0,300.6,310.1,1337,45.8,62,0,0,0,0,0,0,61234.6,9.5,2839.6
2,300.7,310.2,1877,24.8,64,0,0,0,0,0,0,46549.6,9.5,1587.2
0,300.6,310.2,1519,44.6,69,0,0,0,0,0,0,67747.40000000001,9.599999999999966,3077.4
0,300.6,310.2,1378,47.3,71,0,0,0,0,0,0,65179.399999999994,9.599999999999966,3358.2999999999997
0,300.7,310.2,1696,27.5,73,0,0,0,0,0,0,46640.0,9.5,2007.5
0,300.7,310.1,1376,50.8,75,0,0,0,0,0,0,69900.8,9.400000000000034,3810.0
0,300.7,310.2,1807,24.2,77,0,0,0,0,0,0,43729.4,9.5,1863.3999999999999
0,300.7,310.1,1598,32.8,79,0,0,0,0,0,0,52414.399999999994,9.400000000000034,2591.2
0,300.7,310.1,1565,40.2,81,0,0,0,0,0,0,62913.00000000001,9.400000000000034,3256.2000000000003
0,300.7,310.2,1387,50.6,83,0,0,0,0,0,0,70182.2,9.5,4199.8
0,300.7,310.0,1395,48.0,85,0,0,0,0,0,0,66960.0,9.300000000000011,4080.0
1,300.6,310.0,1302,62.9,87,0,0,0,0,0,0,81895.8,9.399999999999977,5472.3
1,300.6,310.0,1397,55.2,90,0,0,0,0,0,0,77114.40000000001,9.399999999999977,4968.0
0,300.6,310.0,1313,52.9,93,0,0,0,0,0,0,69457.7,9.399999999999977,4919.7
0,300.6,310.0,1505,35.9,95,0,0,0,0,0,0,54029.5,9.399999999999977,3410.5
2,300.6,310.0,1483,44.0,97,0,0,0,0,0,0,65252.0,9.399999999999977,4268.0
2,300.5,310.0,1358,60.4,102,0,0,0,0,0,0,82023.2,9.5,6160.8
1,300.5,309.9,1735,27.0,107,0,0,0,0,0,0,46845.0,9.399999999999977,2889.0
1,300.5,309.8,1416,48.5,110,0,0,0,0,0,0,68676.0,9.300000000000011,5335.0
0,300.4,309.7,1740,31.1,113,0,0,0,0,0,0,54114.0,9.300000000000011,3514.3
0,300.4,309.7,1692,27.4,115,0,0,0,0,0,0,46360.799999999996,9.300000000000011,3151.0
0,300.5,309.8,1507,42.5,117,0,0,0,0,0,0,64047.5,9.300000000000011,4972.5
1,300.4,309.6,1521,35.0,119,0,0,0,0,0,0,53235.0,9.200000000000045,4165.0
0,300.4,309.6,1379,54.5,122,0,0,0,0,0,0,75155.5,9.200000000000045,6649.0
0,300.4,309.6,1523,38.5,124,0,0,0,0,0,0,58635.5,9.200000000000045,4774.0
2,300.4,309.6,1571,33.6,126,0,0,0,0,0,0,52785.600000000006,9.200000000000045,4233.6
2,300.4,309.5,1547,50.7,131,0,0,0,0,0,0,78432.90000000001,9.100000000000023,6641.700000000001
1,300.5,309.7,1347,54.3,136,0,0,0,0,0,0,73142.09999999999,9.199999999999989,7384.799999999999
0,300.5,309.7,1560,30.2,139,0,0,0,0,0,0,47112.0,9.199999999999989,4197.8
0,300.5,309.7,1384,48.6,141,0,0,0,0,0,0,67262.40000000001,9.199999999999989,6852.6
0,300.5,309.7,1841,24.6,143,0,0,0,0,0,0,45288.600000000006,9.199999999999989,3517.8
0,300.5,309.8,1663,29.1,145,1,0,0,0,0,0,48393.3,9.300000000000011,4219.5
0,300.6,309.8,1418,42.7,147,0,0,0,0,0,0,60548.600000000006,9.199999999999989,6276.900000000001
0,300.7,309.9,1775,26.6,149,0,0,0,0,0,0,47215.0,9.199999999999989,3963.4
0,300.7,309.8,1406,48.4,151,0,0,0,0,0,0,68050.4,9.100000000000023,7308.4
0,300.6,309.9,1480,43.7,153,0,0,0,0,0,0,64676.00000000001,9.299999999999955,6686.1
0,300.7,309.9,1412,45.3,155,0,0,0,0,0,0,63963.6,9.199999999999989,7021.5
2,300.6,309.8,1913,22.5,157,0,0,0,0,0,0,43042.5,9.199999999999989,3532.5
0,300.6,309.8,1629,37.6,162,0,0,0,0,0,0,61250.4,9.199999999999989,6091.2
0,300.5,309.8,1939,21.4,164,0,0,0,0,0,0,41494.6,9.300000000000011,3509.6
2,300.6,309.8,1541,36.2,166,0,0,0,0,0,0,55784.200000000004,9.199999999999989,6009.200000000001
0,300.7,309.8,1330,54.4,171,0,0,0,0,0,0,72352.0,9.100000000000023,9302.4
1,300.7,309.8,1490,38.8,173,0,0,0,0,0,0,57811.99999999999,9.100000000000023,6712.4
0,300.7,309.9,1383,44.5,176,0,0,0,0,0,0,61543.5,9.199999999999989,7832.0
0,300.8,310.0,1468,52.7,178,0,0,0,0,0,0,77363.6,9.199999999999989,9380.6
1,300.8,309.9,1444,46.0,180,0,0,0,0,0,0,66424.0,9.099999999999966,8280.0
0,300.7,309.8,1363,53.1,183,0,0,0,0,0,0,72375.3,9.100000000000023,9717.300000000001
0,300.6,309.7,1617,33.2,185,0,0,0,0,0,0,53684.4,9.099999999999966,6142.000000000001
1,300.6,309.8,1694,31.1,187,0,0,0,0,0,0,52683.4,9.199999999999989,5815.7
0,300.7,309.9,1815,27.0,190,0,0,0,0,0,0,49005.0,9.199999999999989,5130.0
0,300.8,309.9,1312,65.3,192,1,0,0,0,1,0,85673.59999999999,9.099999999999966,12537.599999999999
2,300.8,309.9,2041,19.2,194,0,0,0,0,0,0,39187.2,9.099999999999966,3724.7999999999997
0,300.9,310.0,1671,26.8,199,0,0,0,0,0,0,44782.8,9.100000000000023,5333.2
1,300.9,310.0,1416,46.6,201,0,0,0,0,0,0,65985.6,9.100000000000023,9366.6
1,300.9,310.0,1600,36.0,204,0,0,0,0,0,0,57600.0,9.100000000000023,7344.0
0,300.9,310.0,2595,13.7,207,0,0,0,0,0,0,35551.5,9.100000000000023,2835.8999999999996
1,300.9,309.9,1465,42.9,209,0,0,0,0,0,0,62848.5,9.0,8966.1
1,301.0,310.1,1681,27.4,212,0,0,0,0,0,0,46059.399999999994,9.100000000000023,5808.799999999999
0,301.1,310.1,1457,39.6,215,0,0,0,0,0,0,57697.200000000004,9.0,8514.0
2,301.0,310.1,1454,44.1,217,0,0,0,0,0,0,64121.4,9.100000000000023,9569.7
0,301.0,310.1,1558,32.6,0,0,0,0,0,0,0,50790.8,9.100000000000023,0.0
2,301.0,310.1,1756,30.7,2,0,0,0,0,0,0,53909.2,9.100000000000023,61.4
0,301.1,310.1,1564,36.8,7,0,0,0,0,0,0,57555.2,9.0,257.59999999999997
0,301.1,310.2,1455,55.3,9,0,0,0,0,0,0,80461.5,9.099999999999966,497.7
1,301.2,310.1,2280,15.7,11,0,0,0,0,0,0,35796.0,8.900000000000034,172.7
1,301.1,310.0,1433,48.1,14,0,0,0,0,0,0,68927.3,8.899999999999977,673.4
0,301.1,310.0,1513,38.0,17,0,0,0,0,0,0,57494.0,8.899999999999977,646.0
0,301.0,309.9,1507,41.8,19,0,0,0,0,0,0,62992.6,8.899999999999977,794.1999999999999
0,301.0,310.0,1480,43.5,21,0,0,0,0,0,0,64380.0,9.0,913.5
2,301.1,310.0,1470,40.1,23,0,0,0,0,0,0,58947.0,8.899999999999977,922.3000000000001
0,301.1,310.1,1540,36.6,28,0,0,0,0,0,0,56364.0,9.0,1024.8
2,301.0,310.0,1212,67.9,30,0,0,0,0,0,0,82294.8,9.0,2037.0000000000002
0,301.1,310.1,1417,46.9,35,0,0,0,0,0,0,66457.3,9.0,1641.5
1,301.2,310.1,1666,34.9,37,0,0,0,0,0,0,58143.399999999994,8.900000000000034,1291.3
